MT13,L’Avventura ,Michelangelo Antonioni,1960,"A woman disappears during a Mediterranean boating trip. During the search, her lover and her best friend become attracted to each other.",Mystery ,"Michelangelo Antonioni,A woman disappears during a Mediterranean boating trip. During the search, her lover and her best friend become attracted to each other.,Mystery "
MT14,Mulholland Drive ,David Lynch,2001,A dark-haired woman is left amnesiac after a car crash. She wanders the streets of Los Angeles in a daze before taking refuge in an apartment.,Mystery ,"David Lynch,A dark-haired woman is left amnesiac after a car crash. She wanders the streets of Los Angeles in a daze before taking refuge in an apartment.,Mystery "
MT15,The Usual Suspects ,Bryan Singer,1995,A sole survivor tells the story of a twisted plot to steal a drug lord's fortune by using 5 criminals.,Mystery ,"Bryan Singer,A sole survivor tells the story of a twisted plot to steal a drug lord's fortune by using 5 criminals.,Mystery "
MT16,In the Heat of the Night ,Norman Jewison ,1967,An African American detective is asked to investigate a murder in a racist southern town.,Mystery ,"Norman Jewison ,An African American detective is asked to investigate a murder in a racist southern town.,Mystery "
MT17,Talk to Her,Pedro Almodovar,2002,Two men form an unlikely friendship while caring for their comatose girlfriends.,Mystery ,"Pedro Almodovar,Two men form an unlikely friendship while caring for their comatose girlfriends.,Mystery "
MT18,The Conversation,Francis Ford Coppola,1974,A surveillance expert is hired to spy on a couple but finds himself caught up in a web of danger and deceit.,Mystery ,"Francis Ford Coppola,A surveillance expert is hired to spy on a couple but finds himself caught up in a web of danger and deceit.,Mystery "
MT19,Caché,Michael Haneke,2005,A French couple starts receiving video tapes of their house and family filmed by an anonymous stalker.,Mystery ,"Michael Haneke,A French couple starts receiving video tapes of their house and family filmed by an anonymous stalker.,Mystery "
MT20,Blow Up,Michelangelo Antonioni,1966,A London photographer takes some pictures of a couple in a park and finds out he may have recorded evidence of a murder.,Mystery ,"Michelangelo Antonioni,A London photographer takes some pictures of a couple in a park and finds out he may have recorded evidence of a murder.,Mystery "
MT21,Memento,Christopher Nolan,2000,A man with short-term memory loss tries to track down his wife's killer by piecing together clues before he forgets them.,Mystery ,"Christopher Nolan,A man with short-term memory loss tries to track down his wife's killer by piecing together clues before he forgets them.,Mystery "
MT22,Blue Velvet,David Lynch,1986,A college student finds a severed human ear and becomes obsessed with the mystery. His investigation draws him into a dark and disturbing world.,Mystery ,"David Lynch,A college student finds a severed human ear and becomes obsessed with the mystery. His investigation draws him into a dark and disturbing world.,Mystery "
MT23,Rear Window,Alfred Hitchcock,1954,A wheelchair-bound photographer spies on his neighbors and becomes convinced that one of them has committed murder.,Mystery ,"Alfred Hitchcock,A wheelchair-bound photographer spies on his neighbors and becomes convinced that one of them has committed murder.,Mystery "
MT24,Se7en,David Fincher,1996,Two detectives hunt a serial killer who uses the seven deadly sins as his motives.,Mystery ,"David Fincher,Two detectives hunt a serial killer who uses the seven deadly sins as his motives.,Mystery "
MT25,Vertigo,Alfred Hitchcock,1958,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",Mystery ,"Alfred Hitchcock,A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.,Mystery "
PM01,The American President ,Rob Reiner,1995,"A romantic comedy-drama film that follows the story of the President of the United States, who falls in love with a lobbyist. The film explores the challenges and pressures of the presidency and how they impact personal relationships.",Politics & Media ,"Rob Reiner,A romantic comedy-drama film that follows the story of the President of the United States, who falls in love with a lobbyist. The film explores the challenges and pressures of the presidency and how they impact personal relationships.,Politics & Media "
PM02,Good Bye Lenin! ,Wolfgang Becker,2003,"A German tragicomedy film that tells the story of a young man who tries to shield his mother, a staunch socialist, from the shock of the fall of the Berlin Wall and the reunification of Germany.",Politics & Media ,"Wolfgang Becker,A German tragicomedy film that tells the story of a young man who tries to shield his mother, a staunch socialist, from the shock of the fall of the Berlin Wall and the reunification of Germany.,Politics & Media "
PM03,The Parallax View ,Alan J. Pakula,1974,A political thriller film that follows the story of a journalist investigating a secretive organization that recruits political assassins. The film explores themes of conspiracy and paranoia.,Politics & Media ,"Alan J. Pakula,A political thriller film that follows the story of a journalist investigating a secretive organization that recruits political assassins. The film explores themes of conspiracy and paranoia.,Politics & Media "
PM04,The China Syndrome ,James Bridges,1979,A thriller film that tells the story of a news reporter and her cameraman who discover safety coverups at a nuclear power plant. The film explores the conflict between corporate interests and public safety.,Politics & Media ,"James Bridges,A thriller film that tells the story of a news reporter and her cameraman who discover safety coverups at a nuclear power plant. The film explores the conflict between corporate interests and public safety.,Politics & Media "
PM05,Three Days of the Condor ,Sydney Pollack ,1975,A political thriller film that follows the story of a CIA researcher who becomes a target of the agency after his colleagues are murdered. The film explores themes of government corruption and conspiracy.,Politics & Media ,"Sydney Pollack ,A political thriller film that follows the story of a CIA researcher who becomes a target of the agency after his colleagues are murdered. The film explores themes of government corruption and conspiracy.,Politics & Media "
PM06,Good Night and Good Luck ,George Clooney ,2005,A historical drama film that portrays the conflict between journalist Edward R. Murrow and Senator Joseph McCarthy during the early days of broadcast journalism. The film explores themes of media responsibility and freedom of speech.,Politics & Media ,"George Clooney ,A historical drama film that portrays the conflict between journalist Edward R. Murrow and Senator Joseph McCarthy during the early days of broadcast journalism. The film explores themes of media responsibility and freedom of speech.,Politics & Media "
PM07,All the King’s Men ,Robert Rossen,1949,"A political drama film that follows the story of a populist politician who rises to power and becomes corrupted by it. The film explores themes of political ambition, corruption, and idealism.",Politics & Media ,"Robert Rossen,A political drama film that follows the story of a populist politician who rises to power and becomes corrupted by it. The film explores themes of political ambition, corruption, and idealism.,Politics & Media "
